LOGICAL_TRANSFORMATION_RULE_ID,SEMANTIC_TRANSFORMATION_RULE_ID,ALGORITHM,ADDITIONAL_FILTERS,SOURCE_LAYER,DESTINATION_LAYER,TRANSFORMATION_TYPE,VALID_FROM,VALID_TO
WUDEN__BIRD_NN_FNNCL_LBLTY_EIL_1__01_01_1990,WUDEN__BIRD_NN_FNNCL_LBLTY_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_CRDT_TRNSFR_OTHR_SCRTSTN_CVRD_BND_PRGRM_EIL_1__01_01_1990,WUDEN__BIRD_CRDT_TRNSFR_OTHR_SCRTSTN_CVRD_BND_PRGRM_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL_1__01_01_1990,WUDEN__BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL_1__01_01_1990,1,,LDM,IL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_INTRST_RT_RSK_HDG_PRTFL_IL_1__01_01_1990,WUDEN__BIRD_INTRST_RT_RSK_HDG_PRTFL_IL_1__01_01_1990,1,,LDM,IL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_INSTRMNT_RL_IL_1__01_01_1990,WUDEN__BIRD_INSTRMNT_RL_IL_1__01_01_1990,1,,LDM,IL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_TRDTNL_SCRTSTN_IL_1__01_01_1990,WUDEN__BIRD_TRDTNL_SCRTSTN_IL_1__01_01_1990,1,,LDM,IL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_EQT_INSTRMNT_NT_SCRT_HDG_IL_1__01_01_1990,WUDEN__BIRD_EQT_INSTRMNT_NT_SCRT_HDG_IL_1__01_01_1990,1,,LDM,IL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_LNG_EQTY_FND_SCRTY_PSTN_ENCMBRNC_DT_IL_1__01_01_1990,WUDEN__BIRD_LNG_EQTY_FND_SCRTY_PSTN_ENCMBRNC_DT_IL_1__01_01_1990,1,,LDM,IL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT_IL_1__01_01_1990,WUDEN__BIRD_NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT_IL_1__01_01_1990,1,,LDM,IL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_ASST_PL_INSTRMNT_ASSGNMNT_IL_1__01_01_1990,WUDEN__BIRD_ASST_PL_INSTRMNT_ASSGNMNT_IL_1__01_01_1990,1,,LDM,IL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_RPRCHS_AGRMNT_CMPNNT_EIL_1__01_01_1990,WUDEN__BIRD_RPRCHS_AGRMNT_CMPNNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_CRDT_FCLTY_EIL_1__01_01_1990,WUDEN__BIRD_CRDT_FCLTY_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_DBT_SCRTY_ISSD_EIL_1__01_01_1990,WUDEN__BIRD_DBT_SCRTY_ISSD_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_CVRD_BND_PRGRM_EIL_1__01_01_1990,WUDEN__BIRD_CVRD_BND_PRGRM_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_EXCHNG_TRDBL_DRVTV_PSTN_RL_EIL_1__01_01_1990,WUDEN__BIRD_EXCHNG_TRDBL_DRVTV_PSTN_RL_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_GRP_EIL_1__01_01_1990,WUDEN__BIRD_GRP_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_TRNCH_SYNTHTC_SCRTSTN_WTHT_SSPE_DPST_EIL_1__01_01_1990,WUDEN__BIRD_TRNCH_SYNTHTC_SCRTSTN_WTHT_SSPE_DPST_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_TRNCH_SYNTHTC_SCRTSTN_WTHT_SSPE_FNNCL_GRNT_EIL_1__01_01_1990,WUDEN__BIRD_TRNCH_SYNTHTC_SCRTSTN_WTHT_SSPE_FNNCL_GRNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_LNG_SCRTY_PSTN_HDG_EIL_1__01_01_1990,WUDEN__BIRD_LNG_SCRTY_PSTN_HDG_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_ASST_PL_CLLTRL_RCVD_ASSGNMNT_EIL_1__01_01_1990,WUDEN__BIRD_ASST_PL_CLLTRL_RCVD_ASSGNMNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_FNDMNTL_RVW_TRDNG_BK_STNDRD_APPRCH_RSK_MSR_FR_SCRTY_PSTNS_EIL_1__01_01_1990,WUDEN__BIRD_FNDMNTL_RVW_TRDNG_BK_STNDRD_APPRCH_RSK_MSR_FR_SCRTY_PSTNS_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_SCRTY_BRRWNG_LNDNG_TRNSCTN_INCLDNG_CSH_CLLTRL_EIL_1__01_01_1990,WUDEN__BIRD_SCRTY_BRRWNG_LNDNG_TRNSCTN_INCLDNG_CSH_CLLTRL_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_EXCHNG_TRDBL_DRVTV_PSTN_PRTCN_ARRNGMNT_ASSGNMNT_EIL_1__01_01_1990,WUDEN__BIRD_EXCHNG_TRDBL_DRVTV_PSTN_PRTCN_ARRNGMNT_ASSGNMNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_INSTRMNT_PRTCTN_ARRNGMNT_ASSGNMNT_EIL_1__01_01_1990,WUDEN__BIRD_INSTRMNT_PRTCTN_ARRNGMNT_ASSGNMNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_KB_PR_BCKT_EIL_1__01_01_1990,WUDEN__BIRD_KB_PR_BCKT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_EIL_1__01_01_1990,WUDEN__BIRD_MSTR_AGRMNT_ENTTY_RL_ASSGNMNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_TRNCH_TRDTNL_SCRTSTN_EIL_1__01_01_1990,WUDEN__BIRD_TRNCH_TRDTNL_SCRTSTN_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_LNG_SCRTY_PSTN_CLLTRL_RCVD_ASSGNMNT_EIL_1__01_01_1990,WUDEN__BIRD_LNG_SCRTY_PSTN_CLLTRL_RCVD_ASSGNMNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT_EIL_1__01_01_1990,WUDEN__BIRD_OTC_DRVTV_INSTRMNT_SNTHTC_SCRTSTN_ASSGNMNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_ASST_PL_EXCHNG_TRDBL_DRVTV_PSTN_ASSGNMNT_EIL_1__01_01_1990,WUDEN__BIRD_ASST_PL_EXCHNG_TRDBL_DRVTV_PSTN_ASSGNMNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_INSTRMNT_HDGD_EXCHNG_TRDBL_DRVTV_EIL_1__01_01_1990,WUDEN__BIRD_INSTRMNT_HDGD_EXCHNG_TRDBL_DRVTV_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_INTRNL_GRP_RL_EIL_1__01_01_1990,WUDEN__BIRD_INTRNL_GRP_RL_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_SHRT_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_EIL_1__01_01_1990,WUDEN__BIRD_SHRT_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_ASST_PL_INSTRMNT_ASSGNMNT_EIL_1__01_01_1990,WUDEN__BIRD_ASST_PL_INSTRMNT_ASSGNMNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_SCRTY_PSTN_EIL_1__01_01_1990,WUDEN__BIRD_SCRTY_PSTN_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_SBSDRY_JNT_VNTR_ASSCT_OTHR_ORGNSTN_ASSGNMNT_EIL_1__01_01_1990,WUDEN__BIRD_SBSDRY_JNT_VNTR_ASSCT_OTHR_ORGNSTN_ASSGNMNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_INSTRMNT_EIL_1__01_01_1990,WUDEN__BIRD_INSTRMNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_SNTHTC_SCRTSTN_EIL_1__01_01_1990,WUDEN__BIRD_SNTHTC_SCRTSTN_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT_EIL_1__01_01_1990,WUDEN__BIRD_LNG_SCRTY_PSTN_PRDNTL_PRTFL_ASSGNMNT_ACCNTNG_CLSSFCTN_FNNCL_ASSTS_ASSGNMNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_EIL_1__01_01_1990,WUDEN__BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_INTRST_RT_RSK_HDG_PRTFL_EIL_1__01_01_1990,WUDEN__BIRD_INTRST_RT_RSK_HDG_PRTFL_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_INSTRMNT_RL_EIL_1__01_01_1990,WUDEN__BIRD_INSTRMNT_RL_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_TRDTNL_SCRTSTN_EIL_1__01_01_1990,WUDEN__BIRD_TRDTNL_SCRTSTN_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_EQT_INSTRMNT_NT_SCRT_HDG_EIL_1__01_01_1990,WUDEN__BIRD_EQT_INSTRMNT_NT_SCRT_HDG_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_LNG_EQTY_FND_SCRTY_PSTN_ENCMBRNC_DT_EIL_1__01_01_1990,WUDEN__BIRD_LNG_EQTY_FND_SCRTY_PSTN_ENCMBRNC_DT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
WUDEN__BIRD_NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT_EIL_1__01_01_1990,WUDEN__BIRD_NTRL_PRSN_KY_MNGMNT_PRSNLL_ASSGNMNT_EIL_1__01_01_1990,1,,ELDM,EIL,WUDEN,1990-01-01,9999-12-31
DER__BIRD_ASST_PL_CLLTRL_RCVD_ASSGNMNT_EIL_1__TRNSFRRD_AMNT__01_01_1990,TRNSFRRD_AMNT_TR,SET BIRD_ASST_PL_INSTRMNT_ASSGNMNT_EIL.TRNSFRRD_AMNT = BIRD_INSTRMNT_IL.NMNL_AMNT * BIRD_ASST_PL_INSTRMNT_ASSGNMNT_IL.PRCNTG_TRNSFRD,,IL,EIL,,1990-01-01,9999-12-31
DER__BIRD_ENTTY_RL_EIL_1__AGGRGTD_CMMTMNT_AMNT_ANCRDT_RPRTNG__01_01_1990,AGGRGTD_CMMTMNT_AMNT_ANCRDT_RPRTNG_TR,"SET BIRD_ENTTY_RL_EIL.AGGRGTD_CMMTMNT_AMNT_ANCRDT_RPRTNG =
CASE
    WHEN BIRD_PRTY_IL.PRTY_TYP NOT IN (18, 19)
    THEN
        (
            SELECT SUM(BIRD_INSTRMNT_IL.NMNL_AMNT + BIRD_INSTRMNT_IL.OFF_BLNC_SHT_AMNT)
            FROM BIRD_INSTRMNT_IL
            WHERE BIRD_INSTRMNT_IL.INSTRMNT_ID IN (
                      SELECT BIRD_INSTRMNT_RL_IL.INSTRMNT_ID
                      FROM BIRD_INSTRMNT_RL_IL
                      WHERE BIRD_INSTRMNT_RL_IL.INSTRMNT_RL_TYP IN (34, 35)
                  )
              AND (
                    (BIRD_INSTRMNT_IL.INSTRMNT_TYP_PRDCT = 80
                          AND BIRD_INSTRMNT_IL.INSTRMNT_ID IN (
                          SELECT BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.INSTRMNT_ID
                          FROM BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL
                          WHERE BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.PRTY_ID = BIRD_PRTY_IL.PRTY_ID
                            AND BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.PRTY_RL_TYP = 4
                            AND BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.INSTRMNT_ENTTY_RL_ASSGNMNT_TYP = 24
                                                
                   )
                  )
                  OR  
                    (BIRD_INSTRMNT_IL.INSTRMNT_TYP_PRDCT = 1020
                          AND BIRD_INSTRMNT_IL.INSTRMNT_ID IN (
                          SELECT BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.INSTRMNT_ID
                          FROM BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL
                          WHERE BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.PRTY_ID = BIRD_PRTY_IL.PRTY_ID
                            AND BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.PRTY_RL_TYP = 4
                            AND BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.INSTRMNT_ENTTY_RL_ASSGNMNT_TYP = 20
                                                
                   )
                  )
                                                              
                    OR
                    (BIRD_INSTRMNT_IL.INSTRMNT_TYP_PRDCT IN = 1022
                     AND BIRD_INSTRMNT_IL.INSTRMNT_ID IN (
                          SELECT BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.INSTRMNT_ID
                          FROM BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL
                          WHERE BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.PRTY_ID = BIRD_PRTY_IL.PRTY_ID
                            AND BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.PRTY_RL_TYP = 28
                            AND BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.INSTRMNT_ENTTY_RL_ASSGNMNT_TYP = 6
                     )
                    )
                    OR
                     (BIRD_INSTRMNT_IL.INSTRMNT_TYP_PRDCT = 1023
                     AND BIRD_INSTRMNT_IL.INSTRMNT_ID IN (
                          SELECT BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.INSTRMNT_ID
                          FROM BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL
                          WHERE BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.PRTY_ID = BIRD_PRTY_IL.PRTY_ID
                            AND BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.PRTY_RL_TYP = 4
                            AND BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.INSTRMNT_ENTTY_RL_ASSGNMNT_TYP = 20
                     )
                    )
                    OR
                     (BIRD_INSTRMNT_IL.INSTRMNT_TYP_PRDCT = 51
                     AND BIRD_INSTRMNT_IL.INSTRMNT_ID IN (
                          SELECT BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.INSTRMNT_ID
                          FROM BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL
                          WHERE BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.PRTY_ID = BIRD_PRTY_IL.PRTY_ID
                            AND BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.PRTY_RL_TYP = 28
                            AND BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.INSTRMNT_ENTTY_RL_ASSGNMNT_TYP = 17
                     )
                    )
                    OR
                    
                    (BIRD_INSTRMNT_IL.INSTRMNT_TYP_PRDCT = 511
                     AND BIRD_INSTRMNT_IL.OVRDRFT_INDCTR = 1
                     AND BIRD_INSTRMNT_IL.INSTRMNT_ID IN (
                          SELECT BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.INSTRMNT_ID
                          FROM BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL
                          WHERE BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.PRTY_ID = BIRD_PRTY_IL.PRTY_ID
                            AND BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.PRTY_RL_TYP = 18
                            AND BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.INSTRMNT_ENTTY_RL_ASSGNMNT_TYP = 15
                     )
                    )
                    
                    OR
                    (BIRD_INSTRMNT_IL.INSTRMNT_TYP_PRDCT = 1003
                     AND BIRD_INSTRMNT_IL.INSTRMNT_ID IN (
                          SELECT BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.INSTRMNT_ID
                          FROM BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL
                          WHERE BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.PRTY_ID = BIRD_PRTY_IL.PRTY_ID
                            AND BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.PRTY_RL_TYP = 28
                            AND BIRD_INSTRMNT_ENTTY_RL_ASSGNMNT_IL.INSTRMNT_ENTTY_RL_ASSGNMNT_TYP = 26
                     )
                    )
              )
        )
END;",,IL,EIL,,1990-01-01,9999-12-31
DER__BIRD_PRTY_EIL_1__OBSRVD_AGNT_INDCTR_ANCRDT_RPRTNG__01_01_1990,OBSRVD_AGNT_INDCTR_ANCRDT_RPRTNG_TR,"SET BIRD_PRTY_EIL.OBSRVD_AGNT_INDCTR_ANCRDT_RPRTNG =
CASE
    WHEN
        BIRD_PRTY_IL.PRTY_ID IN (
            SELECT BIRD_PRTY_IL.PRTY_ID
            FROM BIRD_PRTY_IL
            WHERE BIRD_PRTY_IL.PRTY_TYP = S122_A
              AND BIRD_PRTY_IL.CNTRY_CD IN (AT, BE, BG, HR, CY, EE, FI, FR, DE, GR, IE, IT, LV, LT, LU, MT, NL, PT, SK, SI, ES)
              AND BIRD_PRTY_IL.INSTTTNL_UNT_GRP_ID IN (
                    SELECT BIRD_GRP_IL.GRP_ID
                    FROM BIRD_GRP_IL
                    WHERE BIRD_GRP_IL.GRP_TYP = 18
                      AND BIRD_GRP_IL.GRP_ID IN (
                            SELECT BIRD_INTRNL_GRP_RL_IL.GRP_ID
                            FROM BIRD_INTRNL_GRP_RL_IL
                            WHERE BIRD_INTRNL_GRP_RL_IL.GRP_RL_TYP = 1
                      )
              )
        )
        OR
        BIRD_PRTY_IL.PRTY_ID IN (
            SELECT BIRD_PRTY_IL.PRTY_ID
            FROM BIRD_PRTY_IL
            WHERE BIRD_PRTY_IL.PRTY_TYP = 26
              AND BIRD_PRTY_IL.INSTTTNL_UNT_GRP_ID IN (
                    SELECT BIRD_GRP_IL.GRP_ID
                    FROM BIRD_GRP_IL
                    WHERE BIRD_GRP_IL.GRP_TYP = 17
              )
              AND BIRD_PRTY_IL.ORGNSTN_PRTY_ID IN (
                    SELECT BIRD_PRTY_IL.PRTY_ID
                    FROM BIRD_PRTY_IL
                    WHERE BIRD_PRTY_IL.PRTY_TYP = S122_A
                      AND BIRD_PRTY_IL.CNTRY_CD IN (AT, BE, BG, HR, CY, EE, FI, FR, DE, GR, IE, IT, LV, LT, LU, MT, NL, PT, SK, SI, ES)
                      AND BIRD_PRTY_IL.INSTTTNL_UNT_GRP_ID IN (
                            SELECT BIRD_GRP_IL.GRP_ID
                            FROM BIRD_GRP_IL
                            WHERE BIRD_GRP_IL.GRP_TYP = 18
                              AND BIRD_GRP_IL.GRP_ID IN (
                                    SELECT BIRD_INTRNL_GRP_RL_IL.GRP_ID
                                    FROM BIRD_INTRNL_GRP_RL_IL
                                    WHERE BIRD_INTRNL_GRP_RL_IL.GRP_RL_TYP = 1
                              )
                      )
              )
        )
    THEN 1
    ELSE 2
END;",,IL,EIL,,1990-01-01,9999-12-31
